row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,returned
5488,CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.98,3,0.20,-5.69,No
5489,CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.26,3,0.20,2.04,No
5490,CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,20.81,3,0.20,1.82,No
5491,CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.35,3,0.20,-19.11,No
5492,CA-2017-164098,2017-01-26,2017-01-27,First Class,CG-12520,Claire Gute,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,0.20,1.82,No
5493,CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0.00,0.15,No
5494,CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.40,4,0.00,19.87,No
5495,CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.33,4,0.15,-4.84,No
5496,CA-2015-113523,2015-09-04,2015-09-08,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.66,4,0.70,-6.12,No
5497,CA-2017-117821,2017-06-12,2017-06-16,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Marion,Ohio,43302,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92,2,0.20,19.18,No
5498,CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,OFF-AR-10001177,Office Supplies,Art,Newell 349,6.56,2,0.00,1.90,No
5499,CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,7.83,3,0.00,3.60,No
5500,CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.90,2,0.00,8.80,No
5501,CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,664.15,6,0.10,88.55,No
5502,CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,0.00,4.39,No
5503,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3.31,1,0.20,0.66,No
5504,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.14,3,0.20,1.26,No
5505,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.86,3,0.20,2.88,No
5506,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.20,4,0.40,-186.16,No
5507,US-2016-162026,2016-10-08,2016-10-08,Same Day,JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2,0.00,27.88,No
5508,CA-2016-150000,2016-04-08,2016-04-14,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Smyrna,Georgia,30080,South,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,17.92,4,0.00,8.60,No
5509,CA-2015-168529,2015-10-08,2015-10-12,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.90,5,0.00,62.74,No
5510,US-2017-152569,2017-05-15,2017-05-20,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,56.70,2,0.20,19.14,No
5511,US-2017-152569,2017-05-15,2017-05-20,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.20,3.48,No
5512,US-2014-137680,2014-02-24,2014-03-02,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2@ X 4@ Forms/Pg., 200 Dupl. Sets/Book",32.90,4,0.20,11.10,No
5513,US-2014-137680,2014-02-24,2014-03-02,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.78,3,0.20,7.69,No
5514,CA-2015-103177,2015-05-30,2015-06-01,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009,East,TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,3,0.00,2.40,No
5515,CA-2015-103177,2015-05-30,2015-06-01,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009,East,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0.00,44.89,No
5516,CA-2015-103177,2015-05-30,2015-06-01,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0.00,3.87,No
5517,US-2016-138408,2016-11-18,2016-11-21,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Huntsville,Alabama,35810,South,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0.00,527.98,No
5518,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,239.96,10,0.30,-10.28,No
5519,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.77,2,0.20,6.85,No
5520,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.39,3,0.20,3.18,No
5521,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,23.92,5,0.20,8.67,No
5522,CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.97,4,0.20,-28.80,No
5523,CA-2016-110982,2016-06-05,2016-06-07,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,21.55,6,0.20,7.00,No
5524,CA-2016-110982,2016-06-05,2016-06-07,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4,0.00,15.72,No
5525,CA-2016-147123,2016-12-10,2016-12-12,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,California,90805,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12,0.00,36.93,No
5526,CA-2017-154501,2017-04-30,2017-05-05,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.78,2,0.00,4.01,No
5527,CA-2017-166933,2017-04-24,2017-04-28,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Santa Barbara,California,93101,West,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,1,0.00,0.65,No
5528,CA-2015-142055,2015-05-08,2015-05-10,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,0.00,18.21,No
5529,CA-2015-137106,2015-03-31,2015-04-04,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,79.96,5,0.20,27.99,No
5530,CA-2017-136609,2017-08-06,2017-08-11,Standard Class,TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,Texas,75104,Central,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.30,3,0.20,40.35,No
5531,CA-2017-160885,2017-12-02,2017-12-06,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,4,0.00,743.99,No
5532,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,6,0.00,75.57,No
5533,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0.00,5.10,No
5534,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0.00,129.35,No
5535,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0.00,28.17,No
5536,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64.14,3,0.00,30.79,No
5537,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11.67,3,0.00,5.60,No
5538,US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96,2,0.00,6.22,No
5539,CA-2015-120551,2015-04-13,2015-04-20,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Norfolk,Nebraska,68701,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,3,0.00,8.02,No
5540,US-2017-150595,2017-05-22,2017-05-26,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.99,2,0.30,-54.60,No
5541,US-2017-150595,2017-05-22,2017-05-26,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.59,2,0.80,-2.63,No
5542,US-2017-150595,2017-05-22,2017-05-26,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.34,3,0.20,2.51,No
5543,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6,0.50,-218.87,No
5544,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10.44,6,0.70,-7.66,No
5545,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.21,2,0.70,-4.17,No
5546,CA-2017-102967,2017-09-22,2017-09-26,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Concord,New Hampshire,3301,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.40,5,0.00,17.52,No
5547,CA-2017-151008,2017-09-07,2017-09-08,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2,0.00,10.57,No
5548,CA-2017-151008,2017-09-07,2017-09-08,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4,0.20,47.46,No
5549,CA-2014-159800,2014-11-28,2014-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3,0.00,11.79,No
5550,CA-2014-159800,2014-11-28,2014-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.93,7,0.00,34.98,No
5551,US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.67,1,0.20,0.33,No
5552,US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.66,6,0.20,-3.12,No
5553,US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.51,3,0.20,20.87,No
5554,US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,36.29,7,0.20,12.70,No
5555,US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,67.99,1,0.32,-13.00,No
5556,CA-2017-116113,2017-10-02,2017-10-06,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,36116,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,2,0.00,3.45,No
5557,CA-2015-125066,2015-12-14,2015-12-18,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0.00,1.97,No
5558,CA-2015-125066,2015-12-14,2015-12-18,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212,South,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.30,2,0.00,15.76,No
5559,US-2015-114741,2015-12-06,2015-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,OFF-PA-10000048,Office Supplies,Paper,Xerox 20,6.48,1,0.00,3.11,No
5560,US-2015-114741,2015-12-06,2015-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0.00,238.65,No
5561,US-2015-114741,2015-12-06,2015-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0.00,6.87,No
5562,CA-2017-133263,2017-03-31,2017-04-02,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,34.54,1,0.00,17.27,No
5563,CA-2017-133263,2017-03-31,2017-04-02,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318,South,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.95,5,0.00,1439.98,No
5564,CA-2017-133263,2017-03-31,2017-04-02,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,64.12,4,0.00,30.78,No
5565,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,19.46,4,0.20,2.19,No
5566,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.99,2,0.30,9.00,No
5567,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10003338,Office Supplies,Art,Eberhard Faber 3 1/2@ Golf Pencils,29.76,5,0.20,1.86,No
5568,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,89.77,1,0.30,-2.56,No
5569,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.98,2,0.20,335.99,No
5570,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,15.55,3,0.20,5.64,No
5571,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,34.36,1,0.20,-7.30,No
